573710,0.8332449793815613
593679,0.7272124886512756
184532,0.7652219533920288
447383,0.769546627998352
687972,0.846947193145752
281312,0.05953863635659218
492714,0.8260602355003357
378266,0.835757315158844
291550,0.7640514373779297
612272,0.9028916358947754
240105,0.856356680393219
277939,0.0959155485033989
504153,0.12887583673000336
287269,0.7014666199684143
108727,0.7790215611457825
598629,0.8467574119567871
805201,0.7843431234359741
565624,0.8150288462638855
689369,0.06608845293521881
252028,0.8860068917274475
830503,0.10505709052085876
777454,0.056981563568115234
931410,0.8005675077438354
894910,0.750447154045105
257477,0.8812690377235413
373935,0.7931089401245117
929645,0.7911667227745056
164064,0.7913433313369751
558677,0.6054620742797852
707003,0.2968529462814331
289528,0.829639196395874
340932,0.8458360433578491
182933,0.8155039548873901
887761,0.7563701868057251
249345,0.8434141278266907
750357,0.7591890692710876
162816,0.8929226994514465
346740,0.7972142696380615
496264,0.17728468775749207
900330,0.7325261235237122
630418,0.7519633173942566
582166,0.8571298122406006
397291,0.827979564666748
617035,0.8426669836044312
903270,0.8276724219322205
628977,0.6910157203674316
664844,0.08925115317106247
571761,0.7079071998596191
284488,0.8143659830093384
573502,0.7408429384231567
914179,0.7874506115913391
533295,0.06278903037309647
673470,0.08063330501317978
394209,0.798409104347229
165379,0.7126303315162659
335343,0.7943457365036011
521842,0.881881058216095
513091,0.6460455656051636
144195,0.8215813040733337
114345,0.7799728512763977
611289,0.722699761390686
430995,0.8113146424293518
755430,0.6971191167831421
170191,0.8040134310722351
739107,0.7746520638465881
760626,0.7542721629142761
999890,0.07483550161123276
432271,0.7588521242141724
908248,0.7174214124679565
843808,0.8420485258102417
830973,0.10250627994537354
821535,0.9118528962135315
129401,0.8370972275733948
945227,0.8255669474601746
907148,0.693621039390564
333105,0.7982232570648193
597610,0.8971660137176514
656576,0.7660892605781555
572936,0.8062005639076233
791246,0.7420327663421631
539117,0.6951659917831421
846332,0.845680296421051
773311,0.7858920693397522
390700,0.0856010839343071
245861,0.7452844977378845
117200,0.8018231987953186
910365,0.7160096764564514
889359,0.05845744162797928
356730,0.09284824877977371
582721,0.8378596305847168
264810,0.7125797867774963
404647,0.8236203789710999
984242,0.838704526424408
489913,0.7691136002540588
278092,0.8225281238555908
722543,0.7701849937438965
450269,0.07330283522605896
159696,0.7693202495574951
939772,0.8638147711753845
859963,0.11309442669153214
546293,0.7847489714622498
370096,0.7572536468505859
